Attempt,Algorithm,Length,Time,,,,,,,,,,
32,A*,4,0.00012,,,,,,,,,,
32,A*,5,0.00015,,,,,,,,,,
32,A*,6,0.00015,,,,,,,,,,
32,A*,7,0.00043,,,,,,,,,,
32,A*,8,0.0001,,,,,,,,,,
32,A*,9,0.00011,,,,,,,,,,
32,A*,10,4.00E-05,,,,,,,,,,
33,A*,3,8.00E-05,,,,,,,,,,
33,A*,4,7.00E-05,,,,,,,,,,
33,A*,5,9.00E-05,,,,,,,,,,
33,A*,6,0.00011,,,,,,,,,,
33,A*,7,0.00021,,,,,,,,,,
33,A*,8,0.00034,,,,,,,,,,
33,A*,9,0.0005,,,,,,,,,,
33,A*,10,0.00012,,,,,,,,,,
33,A*,11,0.00042,,,,,,,,,,
33,A*,12,0.00027,,,,,,,,,,
33,A*,13,5.00E-05,,,,,,,,,,
33,A*,14,7.00E-05,,,,,,,,,,
33,A*,15,0.00016,,,,,,,,,,
33,A*,16,0.00021,,,,,,,,,,
34,A*,3,7.00E-05,,,,,,,,,,
34,A*,4,0.0001,,,,,,,,,,
34,A*,5,0.00017,,,,,,,,,,
34,A*,6,0.00016,,,,,,,,,,
34,A*,7,0.0002,,,,,,,,,,
34,A*,8,0.00042,,,,,,,,,,
34,A*,9,0.00018,,,,,,,,,,
34,A*,10,5.00E-05,,,,,,,,,,
35,A*,3,7.00E-05,,,,,,,,,,
35,A*,4,0.00015,,,,,,,,,,
35,A*,5,0.0003,,,,,,,,,,
35,A*,6,0.00016,,,,,,,,,,
35,A*,7,1.00E-05,,,,,,,,,,
36,A*,3,8.00E-05,,,,,,,,,,
36,A*,4,0.00044,,,,,,,,,,
36,A*,5,3.00E-05,,,,,,,,,,
36,A*,6,0.0003,,,,,,,,,,
36,A*,7,0.00032,,,,,,,,,,
36,A*,8,3.00E-05,,,,,,,,,,
37,A*,3,0.0001,,,,,,,,,,
37,A*,4,6.00E-05,,,,,,,,,,
37,A*,5,0.00027,,,,,,,,,,
37,A*,6,0.00048,,,,,,,,,,
37,A*,7,0.00021,,,,,,,,,,
37,A*,8,0.00013,,,,,,,,,,
37,A*,9,0.00034,,,,,,,,,,
37,A*,10,0.0002,,,,,,,,,,
37,A*,11,9.00E-05,,,,,,,,,,
37,A*,12,0.00136,,,,,,,,,,
37,A*,13,0.00065,,,,,,,,,,
37,A*,14,0.00036,,,,,,,,,,
37,A*,15,0.00041,,,,,,,,,,
38,A*,3,0.00011,,,,,,,,,,
38,A*,4,0.00023,,,,,,,,,,
38,A*,5,0.00015,,,,,,,,,,
38,A*,6,9.00E-05,,,,,,,,,,
38,A*,7,0.00035,,,,,,,,,,
38,A*,8,9.00E-05,,,,,,,,,,
38,A*,9,0.00026,,,,,,,,,,
38,A*,10,0.0002,,,,,,,,,,
38,A*,11,0.00047,,,,,,,,,,
38,A*,12,3.00E-05,,,,,,,,,,
38,A*,13,0.00036,,,,,,,,,,
38,A*,14,0.00022,,,,,,,,,,
38,A*,15,0.00018,,,,,,,,,,
38,A*,16,5.00E-05,,,,,,,,,,
38,A*,17,0.00071,,,,,,,,,,
38,A*,18,1.00E-05,,,,,,,,,,
38,A*,19,0.00014,,,,,,,,,,
38,A*,20,0.00013,,,,,,,,,,
38,A*,21,0.00029,,,,,,,,,,
38,A*,22,7.00E-05,,,,,,,,,,
39,A*,3,7.00E-05,,,,,,,,,,
39,A*,4,0.00012,,,,,,,,,,
39,A*,5,8.00E-05,,,,,,,,,,
39,A*,6,0.00021,,,,,,,,,,
39,A*,7,3.00E-05,,,,,,,,,,
39,A*,8,0.00023,,,,,,,,,,
39,A*,9,0.00028,,,,,,,,,,
39,A*,10,0.00022,,,,,,,,,,
39,A*,11,0.00011,,,,,,,,,,
39,A*,12,0.0001,,,,,,,,,,
39,A*,13,0.00049,,,,,,,,,,
39,A*,14,0.00024,,,,,,,,,,
39,A*,15,0.00014,,,,,,,,,,
39,A*,16,0.00021,,,,,,,,,,
39,A*,17,5.00E-05,,,,,,,,,,
40,A*,3,9.00E-05,,,,,,,,,,
40,A*,4,0.00018,,,,,,,,,,
40,A*,5,0.00036,,,,,,,,,,
40,A*,6,2.00E-05,,,,,,,,,,
40,A*,7,0.00043,,,,,,,,,,
40,A*,8,0.00063,,,,,,,,,,
40,A*,9,0.00037,,,,,,,,,,
40,A*,10,0.00077,,,,,,,,,,
40,A*,11,0.00034,,,,,,,,,,
40,A*,12,0.00038,,,,,,,,,,
40,A*,13,8.00E-05,,,,,,,,,,
40,A*,14,1.00E-05,,,,,,,,,,
40,A*,15,0.00024,,,,,,,,,,
41,A*,3,8.00E-05,,,,,,,,,,
41,A*,4,9.00E-05,,,,,,,,,,
41,A*,5,9.00E-05,,,,,,,,,,
41,A*,6,0.00019,,,,,,,,,,
41,A*,7,0.00056,,,,,,,,,,
41,A*,8,0.00024,,,,,,,,,,
41,A*,9,0.00023,,,,,,,,,,
41,A*,10,0.00052,,,,,,,,,,
41,A*,11,4.00E-05,,,,,,,,,,
41,A*,12,0.00053,,,,,,,,,,
41,A*,13,0.00033,,,,,,,,,,
41,A*,14,0.00039,,,,,,,,,,
41,A*,15,0.00118,,,,,,,,,,
41,A*,16,9.00E-05,,,,,,,,,,
41,A*,17,0.00087,,,,,,,,,,
41,A*,18,0.00044,,,,,,,,,,
41,A*,19,5.00E-05,,,,,,,,,,
41,A*,20,0.00016,,,,,,,,,,
41,A*,21,6.00E-05,,,,,,,,,,
41,A*,22,0.0002,,,,,,,,,,
41,A*,23,0.00012,,,,,,,,,,
41,A*,24,9.00E-05,,,,,,,,,,
42,A*,3,9.00E-05,,,,,,,,,,
42,A*,4,0.00015,,,,,,,,,,
42,A*,5,8.00E-05,,,,,,,,,,
42,A*,6,0.00024,,,,,,,,,,
42,A*,7,5.00E-05,,,,,,,,,,
42,A*,8,6.00E-05,,,,,,,,,,
42,A*,9,0.00018,,,,,,,,,,
42,A*,10,0.00034,,,,,,,,,,
42,A*,11,0.00028,,,,,,,,,,
42,A*,12,0.00014,,,,,,,,,,
42,A*,13,0.00047,,,,,,,,,,
42,A*,14,0.00026,,,,,,,,,,
42,A*,15,0.00021,,,,,,,,,,
42,A*,16,6.00E-05,,,,,,,,,,
42,A*,17,0.00019,,,,,,,,,,
42,A*,18,0.00015,,,,,,,,,,
43,A*,3,0.0001,,,,,,,,,,
43,A*,4,8.00E-05,,,,,,,,,,
43,A*,5,0.00014,,,,,,,,,,
43,A*,6,0.00023,,,,,,,,,,
43,A*,7,0.0004,,,,,,,,,,
43,A*,8,0.00028,,,,,,,,,,
43,A*,9,0.00071,,,,,,,,,,
43,A*,10,0.00043,,,,,,,,,,
43,A*,11,0.00039,,,,,,,,,,
43,A*,12,7.00E-05,,,,,,,,,,
43,A*,13,0.00042,,,,,,,,,,
43,A*,14,0.00054,,,,,,,,,,
43,A*,15,0.00073,,,,,,,,,,
43,A*,16,0.00031,,,,,,,,,,
43,A*,17,9.00E-05,,,,,,,,,,
43,A*,18,4.00E-05,,,,,,,,,,
43,A*,19,0.00013,,,,,,,,,,
43,A*,20,0.0002,,,,,,,,,,
43,A*,21,0.0002,,,,,,,,,,
43,A*,22,9.00E-05,,,,,,,,,,
44,A*,3,0.00015,,,,,,,,,,
44,A*,4,9.00E-05,,,,,,,,,,
44,A*,5,0.00056,,,,,,,,,,
44,A*,6,0.00018,,,,,,,,,,
44,A*,7,9.00E-05,,,,,,,,,,
44,A*,8,0.00029,,,,,,,,,,
44,A*,9,0.0001,,,,,,,,,,
44,A*,10,0.00016,,,,,,,,,,
44,A*,11,0.00019,,,,,,,,,,
44,A*,12,0.00014,,,,,,,,,,
44,A*,13,0.00039,,,,,,,,,,
44,A*,14,0.00013,,,,,,,,,,
44,A*,15,0.0001,,,,,,,,,,
45,A*,3,0.00012,,,,,,,,,,
45,A*,4,0.0001,,,,,,,,,,
45,A*,5,0.00035,,,,,,,,,,
45,A*,6,0.00018,,,,,,,,,,
45,A*,7,0.00011,,,,,,,,,,
45,A*,8,0.00047,,,,,,,,,,
45,A*,9,0.00013,,,,,,,,,,
45,A*,10,0.00039,,,,,,,,,,
45,A*,11,0.00089,,,,,,,,,,
45,A*,12,0.00114,,,,,,,,,,
45,A*,13,3.00E-05,,,,,,,,,,
46,A*,3,0.00017,,,,,,,,,,
46,A*,4,0.00041,,,,,,,,,,
46,A*,5,0.00065,,,,,,,,,,
46,A*,6,0.00016,,,,,,,,,,
46,A*,7,0.00017,,,,,,,,,,
46,A*,8,9.00E-05,,,,,,,,,,
46,A*,9,0.00023,,,,,,,,,,
46,A*,10,1.00E-05,,,,,,,,,,
47,A*,3,6.00E-05,,,,,,,,,,
47,A*,4,8.00E-05,,,,,,,,,,
47,A*,5,0.00015,,,,,,,,,,
47,A*,6,0.00061,,,,,,,,,,
47,A*,7,0.00031,,,,,,,,,,
47,A*,8,0.00038,,,,,,,,,,
47,A*,9,0.00035,,,,,,,,,,
47,A*,10,0.0001,,,,,,,,,,
47,A*,11,9.00E-05,,,,,,,,,,
47,A*,12,0.00063,,,,,,,,,,
47,A*,13,0.00032,,,,,,,,,,
47,A*,14,0.00028,,,,,,,,,,
47,A*,15,7.00E-05,,,,,,,,,,
47,A*,16,1.00E-05,,,,,,,,,,
47,A*,17,3.00E-05,,,,,,,,,,
48,A*,3,7.00E-05,,,,,,,,,,
48,A*,4,0.00013,,,,,,,,,,
48,A*,5,3.00E-05,,,,,,,,,,
48,A*,6,0.00023,,,,,,,,,,
48,A*,7,0.00012,,,,,,,,,,
48,A*,8,0.00032,,,,,,,,,,
48,A*,9,0.00056,,,,,,,,,,
48,A*,10,0.00044,,,,,,,,,,
48,A*,11,0.00043,,,,,,,,,,
48,A*,12,0.00032,,,,,,,,,,
48,A*,13,7.00E-05,,,,,,,,,,
48,A*,14,5.00E-05,,,,,,,,,,
48,A*,15,0.00017,,,,,,,,,,
48,A*,16,0.00014,,,,,,,,,,
48,A*,17,0.00019,,,,,,,,,,
48,A*,18,0.00011,,,,,,,,,,
48,A*,19,0.00041,,,,,,,,,,
49,A*,3,9.00E-05,,,,,,,,,,
49,A*,4,0.00011,,,,,,,,,,
49,A*,5,1.00E-05,,,,,,,,,,
49,A*,6,0.00039,,,,,,,,,,
49,A*,7,7.00E-05,,,,,,,,,,
49,A*,8,4.00E-05,,,,,,,,,,
49,A*,9,0.00018,,,,,,,,,,
49,A*,10,0.00018,,,,,,,,,,
49,A*,11,0.00052,,,,,,,,,,
49,A*,12,9.00E-05,,,,,,,,,,
49,A*,13,0.00063,,,,,,,,,,
49,A*,14,0.00034,,,,,,,,,,
49,A*,15,0.0001,,,,,,,,,,
49,A*,16,0.00032,,,,,,,,,,
49,A*,17,0.00026,,,,,,,,,,
49,A*,18,0.0001,,,,,,,,,,
49,A*,19,6.00E-05,,,,,,,,,,
49,A*,20,5.00E-05,,,,,,,,,,
49,A*,21,9.00E-05,,,,,,,,,,
49,A*,22,0.0001,,,,,,,,,,
49,A*,23,6.00E-05,,,,,,,,,,
49,A*,24,0.00013,,,,,,,,,,
49,A*,25,0.0002,,,,,,,,,,
49,A*,26,0.0001,,,,,,,,,,
49,A*,27,0.00018,,,,,,,,,,
50,A*,3,9.00E-05,,,,,,,,,,
50,A*,4,0.0001,,,,,,,,,,
50,A*,5,0.00023,,,,,,,,,,
50,A*,6,0.00029,,,,,,,,,,
50,A*,7,8.00E-05,,,,,,,,,,
50,A*,8,0.00026,,,,,,,,,,
50,A*,9,0.00033,,,,,,,,,,
50,A*,10,5.00E-05,,,,,,,,,,
51,A*,3,0.0001,,,,,,,,,,
51,A*,4,0.00018,,,,,,,,,,
51,A*,5,0.00029,,,,,,,,,,
51,A*,6,0.00017,,,,,,,,,,
51,A*,7,7.00E-05,,,,,,,,,,
51,A*,8,0.00046,,,,,,,,,,
51,A*,9,0.00072,,,,,,,,,,
51,A*,10,0.00066,,,,,,,,,,
51,A*,11,7.00E-05,,,,,,,,,,
51,A*,12,0.00024,,,,,,,,,,
51,A*,13,0.0003,,,,,,,,,,
51,A*,14,0.0002,,,,,,,,,,
51,A*,15,0.00023,,,,,,,,,,
51,A*,16,0.0002,,,,,,,,,,
51,A*,17,0.0007,,,,,,,,,,
51,A*,18,0.00013,,,,,,,,,,
51,A*,19,0.00026,,,,,,,,,,
51,A*,20,0.00012,,,,,,,,,,
52,A*,3,8.00E-05,,,,,,,,,,
52,A*,4,3.00E-05,,,,,,,,,,
52,A*,5,0.00012,,,,,,,,,,
52,A*,6,0.00035,,,,,,,,,,
52,A*,7,0.00025,,,,,,,,,,
52,A*,8,9.00E-05,,,,,,,,,,
52,A*,9,0.00012,,,,,,,,,,
52,A*,10,0.00051,,,,,,,,,,
52,A*,11,0.00023,,,,,,,,,,
52,A*,12,0.00026,,,,,,,,,,
52,A*,13,0.00021,,,,,,,,,,
52,A*,14,5.00E-05,,,,,,,,,,
52,A*,15,0.00055,,,,,,,,,,
52,A*,16,0.00016,,,,,,,,,,
52,A*,17,0.00029,,,,,,,,,,
52,A*,18,0.00036,,,,,,,,,,
52,A*,19,0.00035,,,,,,,,,,
52,A*,20,0.00016,,,,,,,,,,
53,A*,3,7.00E-05,,,,,,,,,,
53,A*,4,0.00013,,,,,,,,,,
53,A*,5,7.00E-05,,,,,,,,,,
53,A*,6,0.00056,,,,,,,,,,
53,A*,7,7.00E-05,,,,,,,,,,
53,A*,8,0.00032,,,,,,,,,,
53,A*,9,0.00058,,,,,,,,,,
53,A*,10,0.00024,,,,,,,,,,
53,A*,11,0.00031,,,,,,,,,,
53,A*,12,0.00033,,,,,,,,,,
53,A*,13,0.00022,,,,,,,,,,
53,A*,14,3.00E-05,,,,,,,,,,
53,A*,15,3.00E-05,,,,,,,,,,
53,A*,16,1.00E-05,,,,,,,,,,
54,A*,3,0.0001,,,,,,,,,,
54,A*,4,0.00021,,,,,,,,,,
54,A*,5,5.00E-05,,,,,,,,,,
54,A*,6,0.00026,,,,,,,,,,
54,A*,7,8.00E-05,,,,,,,,,,
54,A*,8,0.00035,,,,,,,,,,
54,A*,9,0.00057,,,,,,,,,,
54,A*,10,0.00015,,,,,,,,,,
54,A*,11,0.00028,,,,,,,,,,
54,A*,12,0.00012,,,,,,,,,,
54,A*,13,5.00E-05,,,,,,,,,,
54,A*,14,0.00055,,,,,,,,,,
54,A*,15,0.00028,,,,,,,,,,
54,A*,16,0.00064,,,,,,,,,,
54,A*,17,0.00034,,,,,,,,,,
54,A*,18,0.0005,,,,,,,,,,
54,A*,19,0.0001,,,,,,,,,,
54,A*,20,0.00015,,,,,,,,,,
55,A*,3,0.00011,,,,,,,,,,
55,A*,4,3.00E-05,,,,,,,,,,
55,A*,5,0.0003,,,,,,,,,,
55,A*,6,0.00032,,,,,,,,,,
55,A*,7,0.00023,,,,,,,,,,
55,A*,8,2.00E-05,,,,,,,,,,
55,A*,9,0.00045,,,,,,,,,,
55,A*,10,1.00E-05,,,,,,,,,,
55,A*,11,0.00034,,,,,,,,,,
55,A*,12,0.00014,,,,,,,,,,
55,A*,13,0.00044,,,,,,,,,,
55,A*,14,0.0001,,,,,,,,,,
55,A*,15,5.00E-05,,,,,,,,,,
55,A*,16,0.00025,,,,,,,,,,
55,A*,17,0.00048,,,,,,,,,,
55,A*,18,0.0002,,,,,,,,,,
55,A*,19,8.00E-05,,,,,,,,,,
56,A*,3,0.0001,,,,,,,,,,
56,A*,4,0.00011,,,,,,,,,,
56,A*,5,5.00E-05,,,,,,,,,,
56,A*,6,0.00032,,,,,,,,,,
56,A*,7,0.00024,,,,,,,,,,
56,A*,8,5.00E-05,,,,,,,,,,
56,A*,9,0.00059,,,,,,,,,,
56,A*,10,0.00023,,,,,,,,,,
56,A*,11,0.0004,,,,,,,,,,
56,A*,12,5.00E-05,,,,,,,,,,
56,A*,13,0.00052,,,,,,,,,,
56,A*,14,7.00E-05,,,,,,,,,,
56,A*,15,0.00011,,,,,,,,,,
56,A*,16,9.00E-05,,,,,,,,,,
56,A*,17,0.00019,,,,,,,,,,
56,A*,18,0.00032,,,,,,,,,,
56,A*,19,0.00012,,,,,,,,,,
56,A*,20,1.00E-05,,,,,,,,,,
56,A*,21,2.00E-05,,,,,,,,,,
56,A*,22,0.00024,,,,,,,,,,
56,A*,23,0.00042,,,,,,,,,,
56,A*,24,0.00017,,,,,,,,,,
56,A*,25,6.00E-05,,,,,,,,,,
56,A*,26,7.00E-05,,,,,,,,,,
57,A*,3,0.00012,,,,,,,,,,
57,A*,4,7.00E-05,,,,,,,,,,
57,A*,5,0.00029,,,,,,,,,,
57,A*,6,0.00025,,,,,,,,,,
57,A*,7,0.00028,,,,,,,,,,
57,A*,8,0.0001,,,,,,,,,,
57,A*,9,0.00012,,,,,,,,,,
57,A*,10,3.00E-05,,,,,,,,,,
57,A*,11,0.00011,,,,,,,,,,
57,A*,12,0.00027,,,,,,,,,,
57,A*,13,0.00029,,,,,,,,,,
57,A*,14,8.00E-05,,,,,,,,,,
57,A*,15,0.00034,,,,,,,,,,
57,A*,16,0.00021,,,,,,,,,,
57,A*,17,3.00E-05,,,,,,,,,,
57,A*,18,0.00026,,,,,,,,,,
57,A*,19,0.0001,,,,,,,,,,
57,A*,20,1.00E-05,,,,,,,,,,
57,A*,21,7.00E-05,,,,,,,,,,
57,A*,22,0.00018,,,,,,,,,,
58,A*,3,0.0001,,,,,,,,,,
58,A*,4,0.00016,,,,,,,,,,
58,A*,5,0.00037,,,,,,,,,,
58,A*,6,0.00014,,,,,,,,,,
58,A*,7,0.00021,,,,,,,,,,
58,A*,8,0.00016,,,,,,,,,,
58,A*,9,3.00E-05,,,,,,,,,,
58,A*,10,0.00023,,,,,,,,,,
58,A*,11,5.00E-05,,,,,,,,,,
58,A*,12,0.00051,,,,,,,,,,
58,A*,13,0.00035,,,,,,,,,,
58,A*,14,0.00029,,,,,,,,,,
58,A*,15,0.00052,,,,,,,,,,
58,A*,16,0.00015,,,,,,,,,,
58,A*,17,5.00E-05,,,,,,,,,,
58,A*,18,6.00E-05,,,,,,,,,,
59,A*,3,8.00E-05,,,,,,,,,,
59,A*,4,0.0002,,,,,,,,,,
59,A*,5,0.00017,,,,,,,,,,
59,A*,6,0.00037,,,,,,,,,,
59,A*,7,0.00012,,,,,,,,,,
59,A*,8,0.00025,,,,,,,,,,
59,A*,9,0.00041,,,,,,,,,,
59,A*,10,0.00016,,,,,,,,,,
59,A*,11,5.00E-05,,,,,,,,,,
60,A*,3,0.0001,,,,,,,,,,
60,A*,4,0.00012,,,,,,,,,,
60,A*,5,0.00014,,,,,,,,,,
60,A*,6,0.00021,,,,,,,,,,
60,A*,7,7.00E-05,,,,,,,,,,
60,A*,8,0.0001,,,,,,,,,,
60,A*,9,0.00032,,,,,,,,,,
60,A*,10,0.0001,,,,,,,,,,
60,A*,11,0.00011,,,,,,,,,,
60,A*,12,0.00038,,,,,,,,,,
60,A*,13,0.00022,,,,,,,,,,
60,A*,14,0.00026,,,,,,,,,,
60,A*,15,0.00011,,,,,,,,,,
61,A*,3,0.00011,,,,,,,,,,
61,A*,4,0.00018,,,,,,,,,,
61,A*,5,0.00014,,,,,,,,,,
61,A*,6,0.0001,,,,,,,,,,
61,A*,7,6.00E-05,,,,,,,,,,
61,A*,8,0.00019,,,,,,,,,,
61,A*,9,0.00012,,,,,,,,,,
61,A*,10,0.00015,,,,,,,,,,
61,A*,11,0.00023,,,,,,,,,,
61,A*,12,0.00059,,,,,,,,,,
61,A*,13,0.00027,,,,,,,,,,
61,A*,14,7.00E-05,,,,,,,,,,
61,A*,15,5.00E-05,,,,,,,,,,
61,A*,16,0.00019,,,,,,,,,,
61,A*,17,0.00041,,,,,,,,,,
61,A*,18,5.00E-05,,,,,,,,,,
61,A*,19,0.00019,,,,,,,,,,
61,A*,20,6.00E-05,,,,,,,,,,
61,A*,21,0.00019,,,,,,,,,,
61,A*,22,0.00016,,,,,,,,,,
62,A*,3,0.0001,,,,,,,,,,
62,A*,4,9.00E-05,,,,,,,,,,
62,A*,5,0.00035,,,,,,,,,,
62,A*,6,0.00023,,,,,,,,,,
62,A*,7,0.00055,,,,,,,,,,
62,A*,8,7.00E-05,,,,,,,,,,
62,A*,9,7.00E-05,,,,,,,,,,
62,A*,10,8.00E-05,,,,,,,,,,
62,A*,11,0.00063,,,,,,,,,,
62,A*,12,0.00126,,,,,,,,,,
62,A*,13,3.00E-05,,,,,,,,,,
62,A*,14,5.00E-05,,,,,,,,,,
62,A*,15,0.0001,,,,,,,,,,
63,A*,3,0.00011,,,,,,,,,,
63,A*,4,2.00E-05,,,,,,,,,,
63,A*,5,8.00E-05,,,,,,,,,,
63,A*,6,0.0003,,,,,,,,,,
63,A*,7,0.00025,,,,,,,,,,
63,A*,8,0.00036,,,,,,,,,,
63,A*,9,0.00041,,,,,,,,,,
63,A*,10,0.00031,,,,,,,,,,
63,A*,11,0.00036,,,,,,,,,,
63,A*,12,0.00028,,,,,,,,,,
63,A*,13,0.00056,,,,,,,,,,
63,A*,14,0.00039,,,,,,,,,,
63,A*,15,0.00013,,,,,,,,,,
63,A*,16,0.00018,,,,,,,,,,
63,A*,17,1.00E-05,,,,,,,,,,
63,A*,18,0.00013,,,,,,,,,,
63,A*,19,0.00041,,,,,,,,,,
63,A*,20,0.00014,,,,,,,,,,
64,A*,3,7.00E-05,,,,,,,,,,
64,A*,4,0.00017,,,,,,,,,,
64,A*,5,0.00014,,,,,,,,,,
64,A*,6,3.00E-05,,,,,,,,,,
64,A*,7,0.00026,,,,,,,,,,
64,A*,8,0.00029,,,,,,,,,,
64,A*,9,0.00025,,,,,,,,,,
64,A*,10,0.00036,,,,,,,,,,
64,A*,11,0.00018,,,,,,,,,,
64,A*,12,2.00E-05,,,,,,,,,,
64,A*,13,8.00E-05,,,,,,,,,,
64,A*,14,0.00052,,,,,,,,,,
64,A*,15,1.00E-05,,,,,,,,,,
64,A*,16,0.00019,,,,,,,,,,
64,A*,17,5.00E-05,,,,,,,,,,
64,A*,18,0.00029,,,,,,,,,,
64,A*,19,0.00028,,,,,,,,,,
64,A*,20,3.00E-05,,,,,,,,,,
64,A*,21,5.00E-05,,,,,,,,,,
64,A*,22,0.00019,,,,,,,,,,
64,A*,23,5.00E-05,,,,,,,,,,
64,A*,24,0.00032,,,,,,,,,,
64,A*,25,0.00012,,,,,,,,,,
65,A*,3,0.00012,,,,,,,,,,
65,A*,4,0.00016,,,,,,,,,,
65,A*,5,0.00039,,,,,,,,,,
65,A*,6,0.00057,,,,,,,,,,
65,A*,7,0.00049,,,,,,,,,,
65,A*,8,3.00E-05,,,,,,,,,,
65,A*,9,0.00023,,,,,,,,,,
65,A*,10,0.00022,,,,,,,,,,
65,A*,11,0.00085,,,,,,,,,,
65,A*,12,0.00018,,,,,,,,,,
65,A*,13,0.00015,,,,,,,,,,
65,A*,14,0.00024,,,,,,,,,,
65,A*,15,0.00026,,,,,,,,,,
65,A*,16,0.00011,,,,,,,,,,
65,A*,17,0.00014,,,,,,,,,,
65,A*,18,1.00E-05,,,,,,,,,,
65,A*,19,6.00E-05,,,,,,,,,,
65,A*,20,0.00014,,,,,,,,,,
65,A*,21,4.00E-05,,,,,,,,,,
65,A*,22,2.00E-05,,,,,,,,,,
65,A*,23,0.00016,,,,,,,,,,
65,A*,24,7.00E-05,,,,,,,,,,
65,A*,25,0.0001,,,,,,,,,,
65,A*,26,9.00E-05,,,,,,,,,,
66,A*,3,0.00011,,,,,,,,,,
66,A*,4,0.00029,,,,,,,,,,
66,A*,5,0.00057,,,,,,,,,,
66,A*,6,0.00014,,,,,,,,,,
66,A*,7,0.00013,,,,,,,,,,
66,A*,8,1.00E-05,,,,,,,,,,
66,A*,9,0.00022,,,,,,,,,,
66,A*,10,5.00E-05,,,,,,,,,,
66,A*,11,0.00078,,,,,,,,,,
66,A*,12,3.00E-05,,,,,,,,,,
66,A*,13,1.00E-05,,,,,,,,,,
66,A*,14,0.00011,,,,,,,,,,
66,A*,15,3.00E-05,,,,,,,,,,
66,A*,16,4.00E-05,,,,,,,,,,
66,A*,17,8.00E-05,,,,,,,,,,
66,A*,18,0.00015,,,,,,,,,,
66,A*,19,0.0004,,,,,,,,,,
66,A*,20,0.00014,,,,,,,,,,
66,A*,21,0.0003,,,,,,,,,,
66,A*,22,0.0001,,,,,,,,,,
66,A*,23,7.00E-05,,,,,,,,,,
66,A*,24,0.00039,,,,,,,,,,
67,A*,3,7.00E-05,,,,,,,,,,
67,A*,4,0.00026,,,,,,,,,,
67,A*,5,0.00045,,,,,,,,,,
67,A*,6,0.00033,,,,,,,,,,
67,A*,7,0.00028,,,,,,,,,,
67,A*,8,0.00021,,,,,,,,,,
67,A*,9,0.00022,,,,,,,,,,
67,A*,10,0.00055,,,,,,,,,,
67,A*,11,8.00E-05,,,,,,,,,,
67,A*,12,9.00E-05,,,,,,,,,,
67,A*,13,0.00038,,,,,,,,,,
67,A*,14,0.00014,,,,,,,,,,
67,A*,15,0.00039,,,,,,,,,,
67,A*,16,0.001,,,,,,,,,,
67,A*,17,1.00E-05,,,,,,,,,,
68,A*,3,0.00015,,,,,,,,,,
68,A*,4,0.00012,,,,,,,,,,
68,A*,5,0.00012,,,,,,,,,,
68,A*,6,3.00E-05,,,,,,,,,,
68,A*,7,0.00014,,,,,,,,,,
68,A*,8,0.00021,,,,,,,,,,
68,A*,9,0.00021,,,,,,,,,,
68,A*,10,0.00033,,,,,,,,,,
68,A*,11,7.00E-05,,,,,,,,,,
68,A*,12,0.00035,,,,,,,,,,
68,A*,13,0.00015,,,,,,,,,,
68,A*,14,0.00021,,,,,,,,,,
69,A*,3,0.0001,,,,,,,,,,
69,A*,4,9.00E-05,,,,,,,,,,
69,A*,5,0.00027,,,,,,,,,,
69,A*,6,1.00E-05,,,,,,,,,,
69,A*,7,8.00E-05,,,,,,,,,,
69,A*,8,0.00061,,,,,,,,,,
69,A*,9,0.00062,,,,,,,,,,
69,A*,10,0.00013,,,,,,,,,,
69,A*,11,0.0012,,,,,,,,,,
69,A*,12,0.00027,,,,,,,,,,
69,A*,13,0.00019,,,,,,,,,,
69,A*,14,0.0005,,,,,,,,,,
69,A*,15,5.00E-05,,,,,,,,,,
69,A*,16,0.00056,,,,,,,,,,
69,A*,17,0.00048,,,,,,,,,,
69,A*,18,0.00014,,,,,,,,,,
69,A*,19,0.00023,,,,,,,,,,
69,A*,20,3.00E-05,,,,,,,,,,
69,A*,21,7.00E-05,,,,,,,,,,
70,A*,3,7.00E-05,,,,,,,,,,
70,A*,4,5.00E-05,,,,,,,,,,
70,A*,5,0.00014,,,,,,,,,,
70,A*,6,0.00045,,,,,,,,,,
70,A*,7,3.00E-05,,,,,,,,,,
70,A*,8,5.00E-05,,,,,,,,,,
70,A*,9,0.0002,,,,,,,,,,
70,A*,10,0.00032,,,,,,,,,,
70,A*,11,0.00017,,,,,,,,,,
70,A*,12,0.00016,,,,,,,,,,
70,A*,13,9.00E-05,,,,,,,,,,
71,A*,3,8.00E-05,,,,,,,,,,
71,A*,4,0.00019,,,,,,,,,,
71,A*,5,0.00018,,,,,,,,,,
71,A*,6,0.00012,,,,,,,,,,
71,A*,7,0.00024,,,,,,,,,,
71,A*,8,0.00084,,,,,,,,,,
71,A*,9,0.00015,,,,,,,,,,
71,A*,10,0.00021,,,,,,,,,,
71,A*,11,0.0002,,,,,,,,,,
71,A*,12,0.00038,,,,,,,,,,
71,A*,13,1.00E-05,,,,,,,,,,
71,A*,14,0.00018,,,,,,,,,,
71,A*,15,8.00E-05,,,,,,,,,,
71,A*,16,0.00038,,,,,,,,,,
72,A*,3,0.00011,,,,,,,,,,
72,A*,4,0.00021,,,,,,,,,,
72,A*,5,0.00068,,,,,,,,,,
72,A*,6,0.00065,,,,,,,,,,
72,A*,7,0.00026,,,,,,,,,,
