Attempt,Algorithm,Length,Time
22,A*,41,0.00269
22,A*,42,0.00072
22,A*,43,0.00019
22,A*,44,0.00609
22,A*,45,0.00043
22,A*,46,0.00116
22,A*,47,0.00083
22,A*,48,0.00098
22,A*,49,0.0085
22,A*,50,0.00082
22,A*,51,0.00053
22,A*,52,0.00159
22,A*,53,0.00769
22,A*,54,0.00474
22,A*,55,0.00037
22,A*,56,0.00034
22,A*,57,0.00171
22,A*,58,0.0004
22,A*,59,0.00347
22,A*,60,0.00886
22,A*,61,0.00037
22,A*,62,0.00221
22,A*,63,0.00145
22,A*,64,0.01157
22,A*,65,0.00125
22,A*,66,0.02908
22,A*,67,0.00136
22,A*,68,0.00049
22,A*,69,0.00013
22,A*,70,0.01184
22,A*,71,0.01212
22,A*,72,0.00216
22,A*,73,0.0007
22,A*,74,0.00105
22,A*,75,0.00651
22,A*,76,0.00028
22,A*,77,0.02344
22,A*,78,6.00E-05
22,A*,79,0.00568
22,A*,80,0.00015
22,A*,81,0.00173
23,A*,3,0.00092
23,A*,4,0.01161
23,A*,5,0.00046
23,A*,6,0.01248
23,A*,7,0.00976
23,A*,8,0.00149
23,A*,9,0.00137
23,A*,10,0.00357
23,A*,11,0.00778
23,A*,12,0.01126
23,A*,13,0.00162
23,A*,14,0.00135
23,A*,15,0.00152
23,A*,16,0.00487
23,A*,17,0.00953
23,A*,18,0.00772
23,A*,19,0.00025
23,A*,20,0.00418
23,A*,21,0.00057
23,A*,22,0.00012
23,A*,23,0.00336
23,A*,24,0.00577
23,A*,25,0.00063
23,A*,26,0.00904
23,A*,27,0.0001
23,A*,28,0.0006
23,A*,29,0.00729
23,A*,30,0.00159
23,A*,31,0.00035
23,A*,32,0.0009
23,A*,33,0.00201
23,A*,34,0.00191
23,A*,35,0.00097
23,A*,36,0.00292
23,A*,37,0.00233
23,A*,38,0.00027
23,A*,39,0.0074
23,A*,40,0.00144
23,A*,41,0.00774
23,A*,42,0.00024
23,A*,43,0.00321
23,A*,44,0.00213
23,A*,45,0.01316
23,A*,46,0.00026
23,A*,47,0.01375
23,A*,48,0.00804
23,A*,49,0.00693
23,A*,50,5.00E-05
23,A*,51,0.00867
23,A*,52,0.01523
23,A*,53,0.00022
23,A*,54,0.00711
23,A*,55,0.00025
23,A*,56,0.03363
23,A*,57,0.00059
23,A*,58,0.01058
23,A*,59,0.00232
23,A*,60,0.00923
23,A*,61,0.0029
23,A*,62,0.00451
23,A*,63,0.00097
23,A*,64,0.00031
23,A*,65,0.01375
23,A*,66,0.01428
23,A*,67,0.0045
24,A*,3,0.00067
24,A*,4,0.002
24,A*,5,0.00103
24,A*,6,0.00122
24,A*,7,0.00218
24,A*,8,0.00775
24,A*,9,0.00584
24,A*,10,0.00592
24,A*,11,0.00274
24,A*,12,0.0001
24,A*,13,0.00091
24,A*,14,0.00093
24,A*,15,0.00016
24,A*,16,0.00096
24,A*,17,0.00025
24,A*,18,0.00191
24,A*,19,0.00155
24,A*,20,0.00386
24,A*,21,0.0061
24,A*,22,0.0015
24,A*,23,0.00511
24,A*,24,0.00067
24,A*,25,0.00147
24,A*,26,0.00101
24,A*,27,0.00122
24,A*,28,0.00113
24,A*,29,0.00143
24,A*,30,0.00126
24,A*,31,0.00054
24,A*,32,0.00058
24,A*,33,0.00118
24,A*,34,0.00112
24,A*,35,0.0086
24,A*,36,0.00092
24,A*,37,0.00546
24,A*,38,0.00106
24,A*,39,0.00105
24,A*,40,0.00751
24,A*,41,0.00298
24,A*,42,0.00092
24,A*,43,0.0005
24,A*,44,0.00369
24,A*,45,0.0007
24,A*,46,5.00E-05
25,A*,3,0.00087
25,A*,4,0.00062
25,A*,5,0.00555
25,A*,6,0.00777
25,A*,7,0.00037
25,A*,8,0.00503
25,A*,9,0.00096
25,A*,10,0.00461
25,A*,11,0.00254
25,A*,12,0.00122
25,A*,13,0.00683
25,A*,14,0.00104
25,A*,15,0.00113
25,A*,16,0.00092
25,A*,17,0.00048
25,A*,18,0.00345
25,A*,19,0.00017
25,A*,20,0.00053
25,A*,21,0.00067
25,A*,22,0.0005
25,A*,23,0.00026
25,A*,24,0.00118
25,A*,25,0.00227
25,A*,26,0.00097
25,A*,27,0.00097
25,A*,28,0.00325
25,A*,29,0.00477
25,A*,30,0.00211
25,A*,31,0.0006
25,A*,32,0.00025
25,A*,33,0.00357
25,A*,34,0.0009
25,A*,35,0.00968
25,A*,36,0.00604
25,A*,37,0.00481
25,A*,38,6.00E-05
25,A*,39,0.00351
25,A*,40,0.00148
25,A*,41,0.01439
25,A*,42,0.00081
25,A*,43,0.00065
25,A*,44,0.00151
25,A*,45,0.00153
25,A*,46,0.00182
25,A*,47,0.0152
25,A*,48,0.00662
25,A*,49,0.00035
25,A*,50,0.00125
25,A*,51,0.00133
25,A*,52,0.0006
25,A*,53,0.0004
25,A*,54,0.0011
25,A*,55,0.00069
25,A*,56,0.00064
25,A*,57,0.00242
26,A*,3,0.00117
26,A*,4,0.0014
26,A*,5,0.0003
26,A*,6,0.00536
26,A*,7,0.00055
26,A*,8,0.00147
26,A*,9,0.00055
26,A*,10,0.00015
26,A*,11,0.00139
26,A*,12,0.00128
26,A*,13,0.00383
26,A*,14,0.00123
26,A*,15,0.00031
26,A*,16,0.00153
26,A*,17,0.00049
26,A*,18,0.00129
26,A*,19,0.0097
26,A*,20,0.00494
26,A*,21,0.00735
26,A*,22,0.00192
26,A*,23,0.00016
26,A*,24,0.00371
26,A*,25,0.00029
26,A*,26,0.00307
26,A*,27,0.00579
26,A*,28,0.00014
26,A*,29,0.0024
26,A*,30,0.00191
26,A*,31,0.02851
26,A*,32,0.00953
26,A*,33,0.00112
26,A*,34,0.00301
26,A*,35,0.00173
27,A*,3,0.00038
27,A*,4,0.00062
27,A*,5,0.00015
27,A*,6,3.00E-05
27,A*,7,0.00211
27,A*,8,0.00083
27,A*,9,0.00553
27,A*,10,0.01285
27,A*,11,0.00817
27,A*,12,0.00086
27,A*,13,0.01037
27,A*,14,0.00034
27,A*,15,0.00167
27,A*,16,0.00283
27,A*,17,0.00332
27,A*,18,0.00325
27,A*,19,0.00213
27,A*,20,0.00059
27,A*,21,0.00037
27,A*,22,0.00254
27,A*,23,0.00089
27,A*,24,0.00016
27,A*,25,0.00128
27,A*,26,0.00075
27,A*,27,0.00018
27,A*,28,0.00279
27,A*,29,0.00492
27,A*,30,0.00053
27,A*,31,0.00547
27,A*,32,0.00119
27,A*,33,0.00055
27,A*,34,0.00013
27,A*,35,0.00335
27,A*,36,0.00066
27,A*,37,0.00121
27,A*,38,0.00011
27,A*,39,0.00026
27,A*,40,0.00444
27,A*,41,0.00023
27,A*,42,0.00022
27,A*,43,0.00076
27,A*,44,0.00042
28,A*,3,0.0001
28,A*,4,0.00056
28,A*,5,0.00375
28,A*,6,0.00628
28,A*,7,0.00127
28,A*,8,0.00822
28,A*,9,0.0016
28,A*,10,0.00827
28,A*,11,0.00234
28,A*,12,0.0028
28,A*,13,0.00062
28,A*,14,0.00509
28,A*,15,0.00305
28,A*,16,0.00115
28,A*,17,0.00015
28,A*,18,0.00887
28,A*,19,0.00025
28,A*,20,0.0033
28,A*,21,0.00106
28,A*,22,0.00439
28,A*,23,0.00236
28,A*,24,0.00321
28,A*,25,0.00023
28,A*,26,0.0005
28,A*,27,0.00843
28,A*,28,0.00802
28,A*,29,0.01399
28,A*,30,0.00196
28,A*,31,0.00099
28,A*,32,0.00012
28,A*,33,0.00367
28,A*,34,0.00173
28,A*,35,0.00313
28,A*,36,0.00114
28,A*,37,0.00623
28,A*,38,0.00375
28,A*,39,8.00E-05
28,A*,40,0.00765
28,A*,41,0.00035
28,A*,42,0.00963
28,A*,43,0.00754
28,A*,44,0.00491
28,A*,45,0.00125
28,A*,46,0.00026
28,A*,47,0.00875
28,A*,48,0.01995
28,A*,49,0.00085
28,A*,50,0.00039
28,A*,51,0.00014
28,A*,52,0.0003
29,A*,3,0.00038
29,A*,4,0.002
29,A*,5,0.00906
29,A*,6,0.00034
29,A*,7,0.00028
29,A*,8,0.00774
29,A*,9,0.00531
29,A*,10,0.00067
29,A*,11,0.00041
29,A*,12,0.00123
29,A*,13,0.00285
29,A*,14,0.00028
29,A*,15,0.00019
29,A*,16,0.01302
29,A*,17,0.00059
29,A*,18,0.00566
29,A*,19,0.00156
29,A*,20,0.00125
29,A*,21,0.00293
29,A*,22,0.0155
29,A*,23,0.00292
29,A*,24,0.0012
29,A*,25,0.00375
29,A*,26,0.00175
29,A*,27,0.00173
29,A*,28,0.00246
29,A*,29,0.00679
29,A*,30,0.00732
29,A*,31,0.00117
29,A*,32,0.00128
29,A*,33,0.00132
29,A*,34,0.01096
29,A*,35,0.00066
29,A*,36,0.03894
29,A*,37,0.00419
29,A*,38,0.00069
29,A*,39,0.00201
29,A*,40,0.00294
29,A*,41,0.00045
29,A*,42,0.00291
29,A*,43,0.00086
29,A*,44,0.00047
29,A*,45,0.00068
29,A*,46,0.01343
29,A*,47,0.00018
29,A*,48,0.00138
29,A*,49,0.00116
29,A*,50,0.00182
29,A*,51,0.00385
29,A*,52,0.00139
29,A*,53,0.00014
29,A*,54,0.00015
29,A*,55,0.00615
29,A*,56,0.00102
29,A*,57,0.0128
29,A*,58,0.00068
29,A*,59,0.0004
29,A*,60,0.002
29,A*,61,0.00147
29,A*,62,0.00992
29,A*,63,0.0024
29,A*,64,0.00182
29,A*,65,0.03039
29,A*,66,0.0029
30,A*,3,0.00076
30,A*,4,0.00192
30,A*,5,0.00115
30,A*,6,0.00041
30,A*,7,5.00E-05
30,A*,8,0.00041
30,A*,9,0.00272
30,A*,10,0.01125
30,A*,11,0.00284
30,A*,12,0.00116
30,A*,13,0.00012
30,A*,14,0.00049
30,A*,15,0.0156
30,A*,16,0.00271
30,A*,17,0.00022
30,A*,18,0.00214
30,A*,19,0.00061
30,A*,20,0.00211
30,A*,21,0.01665
30,A*,22,0.00161
30,A*,23,0.00095
30,A*,24,0.00076
30,A*,25,0.00558
30,A*,26,0.00236
30,A*,27,0.00087
30,A*,28,0.00131
30,A*,29,0.00055
30,A*,30,0.00131
30,A*,31,0.00271
30,A*,32,0.00041
30,A*,33,0.00071
30,A*,34,0.0071
30,A*,35,4.00E-05
30,A*,36,0.00209
30,A*,37,0.01041
30,A*,38,0.0044
30,A*,39,0.0016
30,A*,40,8.00E-05
30,A*,41,0.00081
30,A*,42,0.00153
30,A*,43,0.00653
30,A*,44,0.00085
30,A*,45,0.00049
30,A*,46,0.00061
30,A*,47,0.0001
31,A*,3,0.00021
31,A*,4,0.00025
31,A*,5,0.00039
31,A*,6,0.00052
31,A*,7,0.0002
31,A*,8,0.00012
31,A*,9,0.00424
31,A*,10,0.00583
31,A*,11,0.0071
31,A*,12,0.00633
31,A*,13,0.00418
31,A*,14,0.00096
31,A*,15,0.00015
31,A*,16,0.00979
31,A*,17,0.00808
31,A*,18,0.00105
31,A*,19,0.00173
31,A*,20,0.00506
31,A*,21,0.00928
31,A*,22,0.00439
31,A*,23,0.00177
31,A*,24,0.00298
31,A*,25,0.00435
31,A*,26,0.0004
31,A*,27,0.0061
31,A*,28,0.00046
31,A*,29,0.00842
31,A*,30,0.00081
31,A*,31,0.01552
31,A*,32,0.00104
31,A*,33,0.01211
31,A*,34,0.01196
31,A*,35,0.00914
31,A*,36,0.00184
31,A*,37,0.00511
31,A*,38,0.0003
31,A*,39,0.00064
31,A*,40,0.01094
31,A*,41,0.00994
31,A*,42,0.00102
31,A*,43,0.00591
31,A*,44,0.01905
31,A*,45,0.00071
32,A*,3,0.00105
32,A*,4,0.00459
32,A*,5,0.00242
32,A*,6,0.00231
32,A*,7,0.00793
32,A*,8,0.00796
32,A*,9,0.01329
32,A*,10,0.00468
32,A*,11,0.00035
32,A*,12,0.00044
32,A*,13,0.00031
32,A*,14,0.00919
32,A*,15,0.00124
32,A*,16,0.00212
32,A*,17,0.00328
32,A*,18,0.00017
32,A*,19,0.00032
32,A*,20,0.00782
32,A*,21,0.00054
32,A*,22,0.00805
32,A*,23,0.00253
32,A*,24,0.00074
32,A*,25,0.00097
32,A*,26,0.00315
32,A*,27,0.0004
32,A*,28,0.00267
32,A*,29,0.00147
32,A*,30,0.00046
32,A*,31,0.00555
32,A*,32,0.00061
32,A*,33,0.00012
33,A*,3,0.00082
33,A*,4,0.00979
33,A*,5,0.00035
33,A*,6,0.00027
33,A*,7,0.00226
33,A*,8,0.0062
33,A*,9,0.00494
33,A*,10,0.00108
33,A*,11,0.00058
33,A*,12,2.00E-05
33,A*,13,0.0001
33,A*,14,0.00196
33,A*,15,0.00275
33,A*,16,0.00088
33,A*,17,0.0003
33,A*,18,0.00408
33,A*,19,0.00366
33,A*,20,0.00172
33,A*,21,0.00086
33,A*,22,0.00044
33,A*,23,0.0007
33,A*,24,0.00333
33,A*,25,0.00587
33,A*,26,9.00E-05
33,A*,27,0.00063
33,A*,28,0.00025
33,A*,29,5.00E-05
33,A*,30,0.0001
33,A*,31,0.00403
33,A*,32,0.00038
33,A*,33,0.006
33,A*,34,0.00434
33,A*,35,0.00031
33,A*,36,0.00026
33,A*,37,0.01426
33,A*,38,0.01459
33,A*,39,0.002
33,A*,40,0.00265
33,A*,41,0.01053
33,A*,42,0.00354
33,A*,43,0.03729
33,A*,44,0.03172
33,A*,45,0.01266
33,A*,46,0.00104
33,A*,47,0.00375
33,A*,48,0.00026
34,A*,3,9.00E-05
34,A*,4,0.00703
34,A*,5,0.00266
34,A*,6,0.00222
34,A*,7,5.00E-05
34,A*,8,0.00134
34,A*,9,0.00175
34,A*,10,0.005
34,A*,11,0.0088
34,A*,12,0.00483
34,A*,13,0.00048
34,A*,14,0.00714
34,A*,15,0.0043
34,A*,16,0.00138
34,A*,17,0.00286
34,A*,18,0.02232
34,A*,19,0.00128
34,A*,20,0.03767
34,A*,21,0.0128
34,A*,22,0.0004
34,A*,23,0.00591
34,A*,24,0.00627
34,A*,25,0.00522
34,A*,26,0.00023
34,A*,27,0.00032
34,A*,28,4.00E-05
34,A*,29,0.00356
34,A*,30,0.00395
34,A*,31,0.00128
34,A*,32,0.00173
34,A*,33,0.01515
34,A*,34,0.00792
34,A*,35,0.09258
34,A*,36,0.04726
34,A*,37,0.03386
34,A*,38,0.00061
34,A*,39,0.0018
34,A*,40,0.00455
34,A*,41,5.00E-05
34,A*,42,0.00623
34,A*,43,0.03904
34,A*,44,0.00308
34,A*,45,0.00094
34,A*,46,0.00977
34,A*,47,0.0007
34,A*,48,0.05443
34,A*,49,0.00373
34,A*,50,0.00099
35,A*,3,0.00024
35,A*,4,0.00049
35,A*,5,0.00891
35,A*,6,9.00E-05
35,A*,7,0.0013
35,A*,8,0.00384
35,A*,9,0.01835
35,A*,10,0.00427
35,A*,11,0.00041
35,A*,12,0.01318
35,A*,13,0.0058
35,A*,14,0.00367
35,A*,15,0.01041
35,A*,16,0.00293
35,A*,17,0.00141
35,A*,18,0.02061
35,A*,19,0.00289
35,A*,20,6.00E-05
35,A*,21,0.00016
35,A*,22,0.00093
35,A*,23,0.00313
35,A*,24,0.0006
35,A*,25,0.00028
35,A*,26,0.00075
35,A*,27,0.00619
35,A*,28,0.00235
35,A*,29,0.01987
35,A*,30,0.00235
35,A*,31,0.00158
35,A*,32,0.00312
35,A*,33,0.00116
35,A*,34,0.00646
35,A*,35,0.0003
35,A*,36,0.02033
35,A*,37,0.00344
35,A*,38,0.00062
35,A*,39,0.00549
35,A*,40,0.00135
35,A*,41,0.0012
35,A*,42,0.00721
35,A*,43,0.00349
35,A*,44,0.00053
35,A*,45,0.00201
35,A*,46,0.00981
35,A*,47,0.00463
35,A*,48,0.00106
35,A*,49,0.00017
35,A*,50,0.00285
35,A*,51,0.01542
35,A*,52,0.00031
35,A*,53,0.00049
35,A*,54,0.00168
35,A*,55,0.0028
35,A*,56,0.00126
35,A*,57,0.00036
35,A*,58,0.00163
35,A*,59,0.00059
35,A*,60,0.00049
35,A*,61,0.0073
36,A*,3,0.00106
36,A*,4,0.00254
36,A*,5,0.00042
36,A*,6,0.00365
36,A*,7,0.0165
36,A*,8,0.00488
36,A*,9,0.00246
36,A*,10,0.00028
36,A*,11,0.00044
36,A*,12,0.0002
36,A*,13,0.01521
36,A*,14,0.00183
36,A*,15,0.00231
36,A*,16,0.00012
36,A*,17,0.00045
36,A*,18,0.0003
36,A*,19,0.00219
36,A*,20,0.00171
36,A*,21,6.00E-05
36,A*,22,0.0043
36,A*,23,0.00274
36,A*,24,0.00363
36,A*,25,0.00195
36,A*,26,0.00133
36,A*,27,0.00465
36,A*,28,0.00091
36,A*,29,0.00334
36,A*,30,0.00407
36,A*,31,0.00082
36,A*,32,0.01455
36,A*,33,0.00214
36,A*,34,0.00568
36,A*,35,0.00034
36,A*,36,0.00625
36,A*,37,0.00015
37,A*,3,0.0004
37,A*,4,0.00049
37,A*,5,0.00191
37,A*,6,0.00116
37,A*,7,0.01232
37,A*,8,0.00393
37,A*,9,0.01016
37,A*,10,0.00086
37,A*,11,0.00287
37,A*,12,0.00031
37,A*,13,0.00183
37,A*,14,0.00018
37,A*,15,0.0009
37,A*,16,0.00105
37,A*,17,0.00028
37,A*,18,0.00068
37,A*,19,0.0044
37,A*,20,0.00826
37,A*,21,0.00139
37,A*,22,0.00128
37,A*,23,0.00011
37,A*,24,0.00422
37,A*,25,0.00209
37,A*,26,0.00463
37,A*,27,0.00842
37,A*,28,0.00105
37,A*,29,0.00193
37,A*,30,0.00205
37,A*,31,0.0059
37,A*,32,0.00306
37,A*,33,0.00048
37,A*,34,0.00139
37,A*,35,0.00203
37,A*,36,0.00138
37,A*,37,0.00245
37,A*,38,0.00187
37,A*,39,0.00137
37,A*,40,0.00669
37,A*,41,0.00023
37,A*,42,0.0086
37,A*,43,0.00062
37,A*,44,0.00849
37,A*,45,0.00909
37,A*,46,0.00431
37,A*,47,0.0106
37,A*,48,0.00049
37,A*,49,0.00115
37,A*,50,0.00142
37,A*,51,0.00196
37,A*,52,0.00915
37,A*,53,0.00261
37,A*,54,0.00093
37,A*,55,0.00069
37,A*,56,0.00349
37,A*,57,0.00962
37,A*,58,0.00115
37,A*,59,0.00304
37,A*,60,0.00038
37,A*,61,0.00663
37,A*,62,0.0009
37,A*,63,0.00253
37,A*,64,0.00043
37,A*,65,0.00541
37,A*,66,0.00044
38,A*,3,0.00054
38,A*,4,0.00127
38,A*,5,0.00521
38,A*,6,0.00285
38,A*,7,0.00198
38,A*,8,0.00716
38,A*,9,0.00771
38,A*,10,0.00933
38,A*,11,0.00079
38,A*,12,0.00339
38,A*,13,0.00377
38,A*,14,0.00012
38,A*,15,0.01159
38,A*,16,0.0006
38,A*,17,0.00021
38,A*,18,0.00667
38,A*,19,0.00295
38,A*,20,0.0057
38,A*,21,0.00274
38,A*,22,7.00E-05
38,A*,23,0.00606
38,A*,24,0.00319
38,A*,25,0.00026
38,A*,26,0.00186
38,A*,27,0.00074
38,A*,28,0.00177
38,A*,29,0.00607
38,A*,30,0.00021
38,A*,31,0.00106
38,A*,32,0.00043
38,A*,33,0.00775
38,A*,34,0.00044
38,A*,35,0.0017
38,A*,36,0.00195
38,A*,37,3.00E-05
38,A*,38,0.00095
38,A*,39,0.00071
38,A*,40,0.00665
38,A*,41,0.00207
38,A*,42,0.03076
38,A*,43,0.021
38,A*,44,0.00064
38,A*,45,0.00341
38,A*,46,7.00E-05
38,A*,47,0.00012
38,A*,48,0.01091
38,A*,49,0.0005
38,A*,50,0.00032
38,A*,51,0.00301
38,A*,52,3.00E-05
38,A*,53,0.00019
38,A*,54,0.00201
38,A*,55,0.00368
38,A*,56,0.00101
38,A*,57,0.00084
38,A*,58,0.00019
38,A*,59,0.00277
38,A*,60,0.0038
38,A*,61,0.03509
38,A*,62,0.00036
39,A*,3,0.00012
39,A*,4,0.00052
39,A*,5,0.00528
39,A*,6,0.00143
39,A*,7,0.00448
39,A*,8,0.00468
39,A*,9,0.00022
39,A*,10,0.00785
39,A*,11,0.00119
39,A*,12,0.00222
39,A*,13,1.00E-05
39,A*,14,0.00088
39,A*,15,0.00665
39,A*,16,0.00584
39,A*,17,7.00E-05
39,A*,18,0.00015
39,A*,19,0.00123
39,A*,20,0.00065
39,A*,21,0.00912
39,A*,22,0.00276
39,A*,23,0.00022
39,A*,24,0.00343
39,A*,25,0.0003
39,A*,26,0.00143
39,A*,27,0.01239
39,A*,28,0.0038
39,A*,29,0.00128
39,A*,30,0.00617
39,A*,31,0.01614
39,A*,32,0.00018
39,A*,33,0.00047
39,A*,34,0.02854
39,A*,35,0.00023
39,A*,36,0.01192
39,A*,37,0.00139
39,A*,38,0.00199
39,A*,39,0.00066
39,A*,40,0.00104
39,A*,41,0.00084
39,A*,42,0.00378
39,A*,43,0.00105
39,A*,44,0.00025
39,A*,45,0.00021
39,A*,46,0.00098
39,A*,47,0.0009
40,A*,3,0.00098
40,A*,4,0.0009
40,A*,5,0.00063
40,A*,6,0.00214
40,A*,7,0.00313
40,A*,8,0.00099
40,A*,9,0.00138
40,A*,10,0.00152
40,A*,11,0.00132
40,A*,12,0.00187
40,A*,13,0.00802
40,A*,14,0.00087
40,A*,15,0.00095
40,A*,16,0.00159
40,A*,17,0.00079
40,A*,18,0.00096
40,A*,19,0.00032
40,A*,20,0.00726
40,A*,21,0.00157
40,A*,22,0.00538
40,A*,23,0.01469
40,A*,24,0.00505
40,A*,25,6.00E-05
40,A*,26,0.00289
40,A*,27,0.00375
40,A*,28,0.00031
40,A*,29,0.00302
40,A*,30,0.00645
40,A*,31,0.00095
40,A*,32,0.00281
40,A*,33,0.00381
40,A*,34,0.00649
40,A*,35,0.00031
40,A*,36,0.00122
40,A*,37,0.00117
40,A*,38,0.00174
40,A*,39,0.00061
40,A*,40,0.00029
40,A*,41,0.01656
40,A*,42,0.00504
40,A*,43,0.0005
40,A*,44,0.00023
40,A*,45,0.00623
40,A*,46,0.00102
40,A*,47,0.00186
40,A*,48,0.01275
40,A*,49,0.00088
40,A*,50,0.00282
40,A*,51,0.00999
40,A*,52,0.00374
40,A*,53,0.01238
40,A*,54,0.00245
40,A*,55,0.00017
40,A*,56,0.00206
40,A*,57,0.00094
40,A*,58,0.00205
40,A*,59,0.00024
40,A*,60,0.00032
40,A*,61,0.00089
40,A*,62,0.00068
40,A*,63,0.0046
40,A*,64,0.01459
40,A*,65,0.00616
41,A*,3,0.0005
41,A*,4,0.00137
41,A*,5,0.00067
41,A*,6,0.00262
41,A*,7,0.00386
41,A*,8,0.00126
41,A*,9,0.01859
41,A*,10,0.00172
41,A*,11,0.00024
41,A*,12,0.00121
41,A*,13,0.00067
41,A*,14,0.00057
41,A*,15,0.0007
41,A*,16,0.00877
41,A*,17,0.01417
41,A*,18,0.00063
41,A*,19,0.00147
41,A*,20,0.00094
41,A*,21,0.0009
41,A*,22,0.00086
41,A*,23,0.00047
41,A*,24,0.00383
41,A*,25,0.00069
41,A*,26,0.00011
41,A*,27,0.0019
41,A*,28,0.01765
41,A*,29,0.01162
41,A*,30,0.00019
41,A*,31,0.00296
41,A*,32,0.00154
41,A*,33,0.00082
41,A*,34,0.00065
41,A*,35,0.00107
41,A*,36,0.00029
41,A*,37,0.00317
41,A*,38,0.00027
41,A*,39,0.00089
41,A*,40,0.00493
41,A*,41,0.00235
41,A*,42,0.00201
41,A*,43,3.00E-05
41,A*,44,0.00101
41,A*,45,0.00819
41,A*,46,0.00297
41,A*,47,0.02529
41,A*,48,0.00186
41,A*,49,0.00025
41,A*,50,0.00098
41,A*,51,0.00176
41,A*,52,0.009
41,A*,53,0.00158
41,A*,54,0.01242
41,A*,55,0.00144
41,A*,56,0.00093
41,A*,57,0.0073
41,A*,58,0.0002
41,A*,59,0.00245
41,A*,60,0.00378
41,A*,61,0.03445
41,A*,62,0.00424
41,A*,63,0.00309
41,A*,64,0.00237
41,A*,65,0.00069
41,A*,66,0.00514
42,A*,3,0.00091
42,A*,4,0.00074
42,A*,5,0.0002
42,A*,6,0.00052
42,A*,7,0.00113
42,A*,8,0.00177
42,A*,9,0.0004
42,A*,10,2.00E-05
42,A*,11,0.00228
42,A*,12,0.01412
42,A*,13,0.0003
42,A*,14,9.00E-05
42,A*,15,0.00065
42,A*,16,0.00113
42,A*,17,0.00065
42,A*,18,0.00387
42,A*,19,0.00215
42,A*,20,0.00171
42,A*,21,0.00295
42,A*,22,0.00076
42,A*,23,0.00308
42,A*,24,0.0058
42,A*,25,0.00353
42,A*,26,0.00104
42,A*,27,0.00151
42,A*,28,0.0029
42,A*,29,0.00042
42,A*,30,0.00598
42,A*,31,0.00033
42,A*,32,0.00028
42,A*,33,0.00062
42,A*,34,0.00032
42,A*,35,0.00096
42,A*,36,0.00495
42,A*,37,0.00031
42,A*,38,0.00641
42,A*,39,0.00127
42,A*,40,0.00139
42,A*,41,0.00372
42,A*,42,0.00417
42,A*,43,0.00578
42,A*,44,0.01134
42,A*,45,0.00018
42,A*,46,0.00013
42,A*,47,0.00704
42,A*,48,0.00145
43,A*,3,0.00049
43,A*,4,0.00183
43,A*,5,0.00042
43,A*,6,0.00081
43,A*,7,0.00106
43,A*,8,0.00345
43,A*,9,0.00148
43,A*,10,0.0011
43,A*,11,0.00667
43,A*,12,0.00039
43,A*,13,0.02003
43,A*,14,0.00024
43,A*,15,0.00394
43,A*,16,0.00025
43,A*,17,0.00338
43,A*,18,0.00194
43,A*,19,5.00E-05
43,A*,20,0.00092
43,A*,21,0.00062
43,A*,22,0.00528
43,A*,23,0.01227
43,A*,24,0.00273
43,A*,25,0.00096
43,A*,26,0.00031
44,A*,3,9.00E-05
44,A*,4,0.0027
44,A*,5,0.01272
44,A*,6,5.00E-05
44,A*,7,0.00365
44,A*,8,0.00074
44,A*,9,0.00085
44,A*,10,0.00095
44,A*,11,0.00066
44,A*,12,0.00137
44,A*,13,0.00336
44,A*,14,0.00883
44,A*,15,0.00016
44,A*,16,0.00234
44,A*,17,0.00011
44,A*,18,0.00203
44,A*,19,0.00645
44,A*,20,0.00137
44,A*,21,0.00231
44,A*,22,0.00016
44,A*,23,0.00077
44,A*,24,0.00035
44,A*,25,0.00285
44,A*,26,0.00015
44,A*,27,0.00189
44,A*,28,0.00131
44,A*,29,0.00065
44,A*,30,0.00184
44,A*,31,0.00107
44,A*,32,0.00193
44,A*,33,0.00048
44,A*,34,0.00225
44,A*,35,0.00195
44,A*,36,0.00854
44,A*,37,0.00422
44,A*,38,0.00424
44,A*,39,0.00395
44,A*,40,0.00124
44,A*,41,0.00057
44,A*,42,0.00018
44,A*,43,0.00096
44,A*,44,0.00866
45,A*,3,0.0015
45,A*,4,0.00092
45,A*,5,0.00181
45,A*,6,0.00025
45,A*,7,0.00061
45,A*,8,0.00032
45,A*,9,0.00054
45,A*,10,0.00045
45,A*,11,0.00169
45,A*,12,0.00628
45,A*,13,0.00035
45,A*,14,0.0008
45,A*,15,0.0028
45,A*,16,0.00285
45,A*,17,0.00491
45,A*,18,0.0006
45,A*,19,3.00E-05
45,A*,20,0.0002
45,A*,21,0.01205
45,A*,22,0.00426
45,A*,23,0.0002
45,A*,24,0.01923
45,A*,25,0.0002
45,A*,26,0.01312
45,A*,27,0.00593
45,A*,28,0.00257
45,A*,29,0.00123
45,A*,30,0.01368
45,A*,31,0.0002
45,A*,32,0.00103
45,A*,33,0.00015
45,A*,34,0.00087
45,A*,35,0.00245
45,A*,36,0.00184
45,A*,37,0.00658
45,A*,38,0.00281
45,A*,39,0.00842
45,A*,40,0.00322
45,A*,41,0.00033
45,A*,42,0.00042
45,A*,43,0.00249
45,A*,44,0.00259
45,A*,45,0.00142
45,A*,46,6.00E-05
45,A*,47,0.00129
45,A*,48,0.00057
45,A*,49,0.00039
45,A*,50,0.00487
45,A*,51,0.00041
45,A*,52,0.00037
45,A*,53,0.01161
