Attempt,Algorithm,Length,Time,,,,,,,,,,
188,A*,27,0.00023,,,,,,,,,,
188,A*,28,0.00011,,,,,,,,,,
188,A*,29,0.0002,,,,,,,,,,
188,A*,30,0.00142,,,,,,,,,,
188,A*,31,0.00013,,,,,,,,,,
189,A*,3,0.00022,,,,,,,,,,
189,A*,4,6.00E-05,,,,,,,,,,
189,A*,5,0.01182,,,,,,,,,,
189,A*,6,0.00236,,,,,,,,,,
189,A*,7,0.00158,,,,,,,,,,
189,A*,8,8.00E-05,,,,,,,,,,
189,A*,9,0.00098,,,,,,,,,,
189,A*,10,0.0004,,,,,,,,,,
189,A*,11,3.00E-05,,,,,,,,,,
189,A*,12,0.00018,,,,,,,,,,
189,A*,13,0.00052,,,,,,,,,,
189,A*,14,0.0008,,,,,,,,,,
189,A*,15,0.0022,,,,,,,,,,
189,A*,16,0.00033,,,,,,,,,,
189,A*,17,0.00018,,,,,,,,,,
189,A*,18,0.00023,,,,,,,,,,
189,A*,19,0.0006,,,,,,,,,,
189,A*,20,0.00213,,,,,,,,,,
189,A*,21,0.00156,,,,,,,,,,
189,A*,22,0.00202,,,,,,,,,,
189,A*,23,0.00068,,,,,,,,,,
189,A*,24,0.00043,,,,,,,,,,
190,A*,3,0.00015,,,,,,,,,,
190,A*,4,0.00074,,,,,,,,,,
190,A*,5,0.0004,,,,,,,,,,
190,A*,6,0.00014,,,,,,,,,,
190,A*,7,0.00114,,,,,,,,,,
190,A*,8,0.00347,,,,,,,,,,
190,A*,9,0.00073,,,,,,,,,,
190,A*,10,0.00018,,,,,,,,,,
190,A*,11,0.0001,,,,,,,,,,
190,A*,12,0.00141,,,,,,,,,,
190,A*,13,0.00018,,,,,,,,,,
190,A*,14,0.00229,,,,,,,,,,
190,A*,15,0.00087,,,,,,,,,,
190,A*,16,0.00081,,,,,,,,,,
190,A*,17,0.00031,,,,,,,,,,
190,A*,18,0.00139,,,,,,,,,,
190,A*,19,0.00056,,,,,,,,,,
190,A*,20,0.00203,,,,,,,,,,
190,A*,21,0.00065,,,,,,,,,,
190,A*,22,3.00E-05,,,,,,,,,,
190,A*,23,0.00021,,,,,,,,,,
190,A*,24,4.00E-05,,,,,,,,,,
190,A*,25,0.00027,,,,,,,,,,
190,A*,26,0.00066,,,,,,,,,,
190,A*,27,0.0007,,,,,,,,,,
190,A*,28,0.00049,,,,,,,,,,
190,A*,29,0.00053,,,,,,,,,,
190,A*,30,0.00023,,,,,,,,,,
190,A*,31,0.00056,,,,,,,,,,
190,A*,32,0.00046,,,,,,,,,,
190,A*,33,0.00017,,,,,,,,,,
190,A*,34,0.00014,,,,,,,,,,
190,A*,35,0.00067,,,,,,,,,,
190,A*,36,3.00E-05,,,,,,,,,,
190,A*,37,0.00037,,,,,,,,,,
190,A*,38,0.00011,,,,,,,,,,
190,A*,39,0.00244,,,,,,,,,,
191,A*,3,0.00038,,,,,,,,,,
191,A*,4,0.00159,,,,,,,,,,
191,A*,5,0.0005,,,,,,,,,,
191,A*,6,0.00049,,,,,,,,,,
191,A*,7,0.00095,,,,,,,,,,
191,A*,8,0.00424,,,,,,,,,,
191,A*,9,0.00016,,,,,,,,,,
191,A*,10,0.00089,,,,,,,,,,
191,A*,11,0.00092,,,,,,,,,,
191,A*,12,0.00186,,,,,,,,,,
191,A*,13,0.00174,,,,,,,,,,
191,A*,14,0.00068,,,,,,,,,,
191,A*,15,0.0009,,,,,,,,,,
191,A*,16,0.00058,,,,,,,,,,
191,A*,17,0.00271,,,,,,,,,,
191,A*,18,0.00165,,,,,,,,,,
191,A*,19,0.00138,,,,,,,,,,
191,A*,20,0.0005,,,,,,,,,,
191,A*,21,0.00196,,,,,,,,,,
191,A*,22,3.00E-05,,,,,,,,,,
191,A*,23,0.00259,,,,,,,,,,
191,A*,24,0.0001,,,,,,,,,,
191,A*,25,0.0007,,,,,,,,,,
191,A*,26,0.00018,,,,,,,,,,
191,A*,27,0.00098,,,,,,,,,,
191,A*,28,0.00015,,,,,,,,,,
192,A*,3,7.00E-05,,,,,,,,,,
192,A*,4,0.00048,,,,,,,,,,
192,A*,5,0.00011,,,,,,,,,,
192,A*,6,0.00065,,,,,,,,,,
192,A*,7,0.0004,,,,,,,,,,
192,A*,8,0.00014,,,,,,,,,,
192,A*,9,0.00091,,,,,,,,,,
192,A*,10,0.00024,,,,,,,,,,
192,A*,11,0.00062,,,,,,,,,,
192,A*,12,0.00081,,,,,,,,,,
192,A*,13,0.00012,,,,,,,,,,
192,A*,14,0.00087,,,,,,,,,,
192,A*,15,0.00069,,,,,,,,,,
192,A*,16,0.00012,,,,,,,,,,
192,A*,17,0.00083,,,,,,,,,,
192,A*,18,0.00028,,,,,,,,,,
192,A*,19,0.00213,,,,,,,,,,
192,A*,20,0.00038,,,,,,,,,,
192,A*,21,0.00024,,,,,,,,,,
192,A*,22,0.00064,,,,,,,,,,
192,A*,23,0.00252,,,,,,,,,,
192,A*,24,0.00045,,,,,,,,,,
192,A*,25,0.0009,,,,,,,,,,
192,A*,26,0.00044,,,,,,,,,,
192,A*,27,0.00296,,,,,,,,,,
192,A*,28,0.00341,,,,,,,,,,
192,A*,29,7.00E-05,,,,,,,,,,
192,A*,30,0.00234,,,,,,,,,,
192,A*,31,0.00061,,,,,,,,,,
192,A*,32,0.00211,,,,,,,,,,
193,A*,3,0.00052,,,,,,,,,,
193,A*,4,0.00105,,,,,,,,,,
193,A*,5,8.00E-05,,,,,,,,,,
193,A*,6,0.00026,,,,,,,,,,
193,A*,7,0.00066,,,,,,,,,,
193,A*,8,5.00E-05,,,,,,,,,,
193,A*,9,0.00036,,,,,,,,,,
193,A*,10,0.00102,,,,,,,,,,
193,A*,11,0.00035,,,,,,,,,,
193,A*,12,0.0005,,,,,,,,,,
193,A*,13,0.00114,,,,,,,,,,
193,A*,14,0.00019,,,,,,,,,,
193,A*,15,0.00058,,,,,,,,,,
193,A*,16,0.00065,,,,,,,,,,
193,A*,17,0.00105,,,,,,,,,,
193,A*,18,0.00184,,,,,,,,,,
193,A*,19,0.00017,,,,,,,,,,
193,A*,20,0.00072,,,,,,,,,,
193,A*,21,0.00038,,,,,,,,,,
193,A*,22,0.00022,,,,,,,,,,
193,A*,23,0.00107,,,,,,,,,,
193,A*,24,6.00E-05,,,,,,,,,,
193,A*,25,0.00015,,,,,,,,,,
194,A*,3,7.00E-05,,,,,,,,,,
194,A*,4,0.00285,,,,,,,,,,
194,A*,5,0.00112,,,,,,,,,,
194,A*,6,0.00106,,,,,,,,,,
194,A*,7,0.00016,,,,,,,,,,
194,A*,8,0.00012,,,,,,,,,,
194,A*,9,0.00022,,,,,,,,,,
194,A*,10,0.00084,,,,,,,,,,
194,A*,11,0.00048,,,,,,,,,,
194,A*,12,0.00027,,,,,,,,,,
194,A*,13,0.00108,,,,,,,,,,
194,A*,14,0.00033,,,,,,,,,,
194,A*,15,0.00051,,,,,,,,,,
194,A*,16,0.00048,,,,,,,,,,
194,A*,17,0.00044,,,,,,,,,,
194,A*,18,0.00046,,,,,,,,,,
194,A*,19,0.00199,,,,,,,,,,
194,A*,20,0.00026,,,,,,,,,,
194,A*,21,0.00013,,,,,,,,,,
194,A*,22,0.00071,,,,,,,,,,
194,A*,23,0.0001,,,,,,,,,,
194,A*,24,0.00032,,,,,,,,,,
194,A*,25,0.00188,,,,,,,,,,
194,A*,26,0.00251,,,,,,,,,,
194,A*,27,0.00227,,,,,,,,,,
194,A*,28,0.0011,,,,,,,,,,
195,A*,3,0.00021,,,,,,,,,,
195,A*,4,7.00E-05,,,,,,,,,,
195,A*,5,0.00084,,,,,,,,,,
195,A*,6,0.00077,,,,,,,,,,
195,A*,7,0.00107,,,,,,,,,,
195,A*,8,0.00021,,,,,,,,,,
195,A*,9,0.00033,,,,,,,,,,
195,A*,10,0.00296,,,,,,,,,,
195,A*,11,0.00071,,,,,,,,,,
195,A*,12,0.00274,,,,,,,,,,
195,A*,13,0.00121,,,,,,,,,,
195,A*,14,0.00016,,,,,,,,,,
195,A*,15,0.00095,,,,,,,,,,
195,A*,16,0.00104,,,,,,,,,,
195,A*,17,0.00348,,,,,,,,,,
195,A*,18,0.00041,,,,,,,,,,
195,A*,19,0.00042,,,,,,,,,,
195,A*,20,0.00034,,,,,,,,,,
195,A*,21,0.00029,,,,,,,,,,
195,A*,22,0.00416,,,,,,,,,,
195,A*,23,0.00054,,,,,,,,,,
195,A*,24,6.00E-05,,,,,,,,,,
195,A*,25,0.00159,,,,,,,,,,
195,A*,26,0.0003,,,,,,,,,,
195,A*,27,0.00019,,,,,,,,,,
196,A*,3,8.00E-05,,,,,,,,,,
196,A*,4,0.00043,,,,,,,,,,
196,A*,5,0.00104,,,,,,,,,,
196,A*,6,0.00069,,,,,,,,,,
196,A*,7,0.00022,,,,,,,,,,
196,A*,8,0.0006,,,,,,,,,,
196,A*,9,0.00034,,,,,,,,,,
196,A*,10,0.00198,,,,,,,,,,
196,A*,11,0.00264,,,,,,,,,,
196,A*,12,0.00059,,,,,,,,,,
196,A*,13,0.00057,,,,,,,,,,
196,A*,14,0.00041,,,,,,,,,,
196,A*,15,0.00069,,,,,,,,,,
196,A*,16,0.00033,,,,,,,,,,
196,A*,17,0.00067,,,,,,,,,,
196,A*,18,0.00079,,,,,,,,,,
196,A*,19,0.00144,,,,,,,,,,
196,A*,20,0.00056,,,,,,,,,,
196,A*,21,0.00329,,,,,,,,,,
196,A*,22,0.00049,,,,,,,,,,
196,A*,23,0.00019,,,,,,,,,,
196,A*,24,0.00062,,,,,,,,,,
196,A*,25,0.00107,,,,,,,,,,
196,A*,26,0.00015,,,,,,,,,,
196,A*,27,0.00104,,,,,,,,,,
196,A*,28,0.0006,,,,,,,,,,
196,A*,29,0.00025,,,,,,,,,,
196,A*,30,0.00616,,,,,,,,,,
196,A*,31,0.00049,,,,,,,,,,
196,A*,32,0.00964,,,,,,,,,,
196,A*,33,0.00081,,,,,,,,,,
196,A*,34,0.00127,,,,,,,,,,
196,A*,35,6.00E-05,,,,,,,,,,
196,A*,36,0.01242,,,,,,,,,,
196,A*,37,0.00302,,,,,,,,,,
197,A*,3,0.00078,,,,,,,,,,
197,A*,4,0.00049,,,,,,,,,,
197,A*,5,0.00167,,,,,,,,,,
197,A*,6,0.00092,,,,,,,,,,
197,A*,7,0.00028,,,,,,,,,,
197,A*,8,0.00083,,,,,,,,,,
197,A*,9,0.00127,,,,,,,,,,
197,A*,10,0.00044,,,,,,,,,,
197,A*,11,0.00137,,,,,,,,,,
197,A*,12,0.00055,,,,,,,,,,
197,A*,13,0.00101,,,,,,,,,,
197,A*,14,0.00103,,,,,,,,,,
197,A*,15,0.00015,,,,,,,,,,
197,A*,16,0.00077,,,,,,,,,,
197,A*,17,0.00041,,,,,,,,,,
197,A*,18,0.00055,,,,,,,,,,
197,A*,19,0.00016,,,,,,,,,,
197,A*,20,8.00E-05,,,,,,,,,,
197,A*,21,0.0014,,,,,,,,,,
197,A*,22,0.00168,,,,,,,,,,
197,A*,23,0.00058,,,,,,,,,,
197,A*,24,9.00E-05,,,,,,,,,,
197,A*,25,0.00095,,,,,,,,,,
198,A*,3,0.00037,,,,,,,,,,
198,A*,4,7.00E-05,,,,,,,,,,
198,A*,5,0.00016,,,,,,,,,,
198,A*,6,0.00065,,,,,,,,,,
198,A*,7,0.00064,,,,,,,,,,
198,A*,8,0.00082,,,,,,,,,,
198,A*,9,0.00037,,,,,,,,,,
198,A*,10,0.00046,,,,,,,,,,
198,A*,11,0.00078,,,,,,,,,,
198,A*,12,0.00066,,,,,,,,,,
198,A*,13,0.001,,,,,,,,,,
198,A*,14,0.00093,,,,,,,,,,
198,A*,15,0.0006,,,,,,,,,,
198,A*,16,0.00018,,,,,,,,,,
198,A*,17,5.00E-05,,,,,,,,,,
198,A*,18,0.00062,,,,,,,,,,
198,A*,19,0.00017,,,,,,,,,,
198,A*,20,0.00623,,,,,,,,,,
198,A*,21,0.00426,,,,,,,,,,
198,A*,22,0.00123,,,,,,,,,,
198,A*,23,0.00028,,,,,,,,,,
198,A*,24,0.00369,,,,,,,,,,
199,A*,3,0.00061,,,,,,,,,,
199,A*,4,0.0013,,,,,,,,,,
199,A*,5,0.00388,,,,,,,,,,
199,A*,6,0.00019,,,,,,,,,,
199,A*,7,0.00062,,,,,,,,,,
199,A*,8,0.00063,,,,,,,,,,
199,A*,9,0.00105,,,,,,,,,,
199,A*,10,0.00117,,,,,,,,,,
199,A*,11,0.00042,,,,,,,,,,
199,A*,12,0.00027,,,,,,,,,,
199,A*,13,0.00087,,,,,,,,,,
199,A*,14,0.00026,,,,,,,,,,
199,A*,15,0.00276,,,,,,,,,,
199,A*,16,0.0005,,,,,,,,,,
199,A*,17,0.00049,,,,,,,,,,
199,A*,18,2.00E-05,,,,,,,,,,
199,A*,19,0.0016,,,,,,,,,,
199,A*,20,0.00044,,,,,,,,,,
199,A*,21,0.00045,,,,,,,,,,
199,A*,22,0.00145,,,,,,,,,,
199,A*,23,0.00158,,,,,,,,,,
199,A*,24,0.00071,,,,,,,,,,
199,A*,25,0.00041,,,,,,,,,,
199,A*,26,0.0002,,,,,,,,,,
199,A*,27,0.00169,,,,,,,,,,
199,A*,28,0.00076,,,,,,,,,,
199,A*,29,0.00014,,,,,,,,,,
199,A*,30,0.00085,,,,,,,,,,
199,A*,31,0.00105,,,,,,,,,,
199,A*,32,0.00304,,,,,,,,,,
199,A*,33,0.0017,,,,,,,,,,
199,A*,34,0.00067,,,,,,,,,,
199,A*,35,8.00E-05,,,,,,,,,,
199,A*,36,0.0004,,,,,,,,,,
200,A*,3,0.00069,,,,,,,,,,
200,A*,4,0.00084,,,,,,,,,,
200,A*,5,0.00239,,,,,,,,,,
200,A*,6,0.00047,,,,,,,,,,
200,A*,7,0.00087,,,,,,,,,,
200,A*,8,0.00021,,,,,,,,,,
200,A*,9,0.0002,,,,,,,,,,
200,A*,10,0.00153,,,,,,,,,,
200,A*,11,0.00043,,,,,,,,,,
200,A*,12,0.00068,,,,,,,,,,
200,A*,13,0.0004,,,,,,,,,,
200,A*,14,0.00012,,,,,,,,,,
200,A*,15,4.00E-05,,,,,,,,,,
200,A*,16,0.00067,,,,,,,,,,
200,A*,17,0.00026,,,,,,,,,,
200,A*,18,0.00198,,,,,,,,,,
200,A*,19,0.00186,,,,,,,,,,
200,A*,20,0.00186,,,,,,,,,,
200,A*,21,0.00424,,,,,,,,,,
200,A*,22,0.00057,,,,,,,,,,
200,A*,23,0.00033,,,,,,,,,,
200,A*,24,0.00116,,,,,,,,,,
200,A*,25,0.00127,,,,,,,,,,
200,A*,26,0.00016,,,,,,,,,,
200,A*,27,0.00065,,,,,,,,,,
200,A*,28,0.00082,,,,,,,,,,
200,A*,29,0.00117,,,,,,,,,,
200,A*,30,0.00034,,,,,,,,,,
200,A*,31,0.00027,,,,,,,,,,
200,A*,32,0.00175,,,,,,,,,,
200,A*,33,0.0004,,,,,,,,,,
200,A*,34,0.00113,,,,,,,,,,
200,A*,35,5.00E-05,,,,,,,,,,
200,A*,36,0.00131,,,,,,,,,,
200,A*,37,0.0006,,,,,,,,,,
200,A*,38,0.00043,,,,,,,,,,
200,A*,39,0.00098,,,,,,,,,,
1,BFS,3,0.00011,,,,,,,,,,
1,BFS,4,0.0045,,,,,,,,,,
1,BFS,5,0.00237,,,,,,,,,,
1,BFS,6,0.00381,,,,,,,,,,
1,BFS,7,0.00137,,,,,,,,,,
1,BFS,8,0.00144,,,,,,,,,,
1,BFS,9,0.00054,,,,,,,,,,
1,BFS,10,0.00153,,,,,,,,,,
1,BFS,11,0.0002,,,,,,,,,,
1,BFS,12,0.00124,,,,,,,,,,
1,BFS,13,0.00373,,,,,,,,,,
1,BFS,14,0.0004,,,,,,,,,,
1,BFS,15,0.00111,,,,,,,,,,
1,BFS,16,0.00037,,,,,,,,,,
1,BFS,17,0.0003,,,,,,,,,,
1,BFS,18,0.00036,,,,,,,,,,
1,BFS,19,0.00117,,,,,,,,,,
1,BFS,20,0.00024,,,,,,,,,,
1,BFS,21,0.00176,,,,,,,,,,
1,BFS,22,0.00091,,,,,,,,,,
1,BFS,23,0.00124,,,,,,,,,,
1,BFS,24,0.00208,,,,,,,,,,
1,BFS,25,0.00245,,,,,,,,,,
1,BFS,26,0.00309,,,,,,,,,,
1,BFS,27,0.00062,,,,,,,,,,
1,BFS,28,0.00228,,,,,,,,,,
1,BFS,29,0.0001,,,,,,,,,,
2,BFS,3,0.0003,,,,,,,,,,
2,BFS,4,0.00321,,,,,,,,,,
2,BFS,5,0.00018,,,,,,,,,,
2,BFS,6,5.00E-05,,,,,,,,,,
2,BFS,7,0.00304,,,,,,,,,,
2,BFS,8,0.00108,,,,,,,,,,
2,BFS,9,0.00203,,,,,,,,,,
2,BFS,10,0.00066,,,,,,,,,,
2,BFS,11,0.0025,,,,,,,,,,
2,BFS,12,0.00037,,,,,,,,,,
2,BFS,13,0.00033,,,,,,,,,,
2,BFS,14,0.00025,,,,,,,,,,
2,BFS,15,0.00028,,,,,,,,,,
2,BFS,16,0.00107,,,,,,,,,,
2,BFS,17,0.00049,,,,,,,,,,
2,BFS,18,0.00322,,,,,,,,,,
2,BFS,19,0.00029,,,,,,,,,,
2,BFS,20,0.00649,,,,,,,,,,
2,BFS,21,0.00341,,,,,,,,,,
2,BFS,22,0.00078,,,,,,,,,,
2,BFS,23,0.00337,,,,,,,,,,
2,BFS,24,0.00113,,,,,,,,,,
2,BFS,25,0.00104,,,,,,,,,,
2,BFS,26,0.00028,,,,,,,,,,
2,BFS,27,0.00036,,,,,,,,,,
2,BFS,28,0.00077,,,,,,,,,,
2,BFS,29,0.00063,,,,,,,,,,
2,BFS,30,0.00194,,,,,,,,,,
2,BFS,31,0.00052,,,,,,,,,,
2,BFS,32,5.00E-05,,,,,,,,,,
2,BFS,33,0.00301,,,,,,,,,,
2,BFS,34,0.00176,,,,,,,,,,
2,BFS,35,1.00E-05,,,,,,,,,,
2,BFS,36,0.0032,,,,,,,,,,
2,BFS,37,0.0006,,,,,,,,,,
2,BFS,38,0.00621,,,,,,,,,,
2,BFS,39,0.00091,,,,,,,,,,
2,BFS,40,8.00E-05,,,,,,,,,,
2,BFS,41,0.00029,,,,,,,,,,
2,BFS,42,0.00029,,,,,,,,,,
2,BFS,43,0.00028,,,,,,,,,,
2,BFS,44,0.00133,,,,,,,,,,
2,BFS,45,0.00056,,,,,,,,,,
2,BFS,46,0.00017,,,,,,,,,,
2,BFS,47,0.00014,,,,,,,,,,
2,BFS,48,0.00013,,,,,,,,,,
2,BFS,49,0.00041,,,,,,,,,,
2,BFS,50,0.00136,,,,,,,,,,
2,BFS,51,0.00156,,,,,,,,,,
2,BFS,52,0.00028,,,,,,,,,,
2,BFS,53,0.00018,,,,,,,,,,
2,BFS,54,0.00037,,,,,,,,,,
3,BFS,3,0.00012,,,,,,,,,,
3,BFS,4,0.00193,,,,,,,,,,
3,BFS,5,0.00011,,,,,,,,,,
3,BFS,6,0.0019,,,,,,,,,,
3,BFS,7,0.00029,,,,,,,,,,
3,BFS,8,0.00127,,,,,,,,,,
3,BFS,9,0.00282,,,,,,,,,,
3,BFS,10,0.00193,,,,,,,,,,
3,BFS,11,0.00135,,,,,,,,,,
3,BFS,12,0.00063,,,,,,,,,,
3,BFS,13,0.00013,,,,,,,,,,
3,BFS,14,0.0026,,,,,,,,,,
3,BFS,15,0.0001,,,,,,,,,,
3,BFS,16,4.00E-05,,,,,,,,,,
3,BFS,17,0.00049,,,,,,,,,,
3,BFS,18,0.00054,,,,,,,,,,
3,BFS,19,0.00026,,,,,,,,,,
3,BFS,20,0.00038,,,,,,,,,,
3,BFS,21,0.00229,,,,,,,,,,
3,BFS,22,0.00041,,,,,,,,,,
3,BFS,23,0.00091,,,,,,,,,,
3,BFS,24,0.00053,,,,,,,,,,
4,BFS,3,0.00012,,,,,,,,,,
4,BFS,4,0.00128,,,,,,,,,,
4,BFS,5,0.00314,,,,,,,,,,
4,BFS,6,0.00122,,,,,,,,,,
4,BFS,7,0.00045,,,,,,,,,,
4,BFS,8,5.00E-05,,,,,,,,,,
4,BFS,9,0.00049,,,,,,,,,,
4,BFS,10,0.00189,,,,,,,,,,
4,BFS,11,0.00117,,,,,,,,,,
4,BFS,12,0.00066,,,,,,,,,,
4,BFS,13,0.00106,,,,,,,,,,
4,BFS,14,8.00E-05,,,,,,,,,,
4,BFS,15,0.00068,,,,,,,,,,
4,BFS,16,0.00035,,,,,,,,,,
4,BFS,17,0.00225,,,,,,,,,,
4,BFS,18,0.00055,,,,,,,,,,
4,BFS,19,0.00137,,,,,,,,,,
4,BFS,20,0.00033,,,,,,,,,,
4,BFS,21,0.00076,,,,,,,,,,
4,BFS,22,7.00E-05,,,,,,,,,,
4,BFS,23,0.00148,,,,,,,,,,
4,BFS,24,0.00039,,,,,,,,,,
4,BFS,25,0.00067,,,,,,,,,,
4,BFS,26,0.00149,,,,,,,,,,
4,BFS,27,0.00125,,,,,,,,,,
4,BFS,28,0.00097,,,,,,,,,,
4,BFS,29,0.00083,,,,,,,,,,
4,BFS,30,0.00011,,,,,,,,,,
4,BFS,31,4.00E-05,,,,,,,,,,
4,BFS,32,0.00317,,,,,,,,,,
4,BFS,33,8.00E-05,,,,,,,,,,
4,BFS,34,0.00054,,,,,,,,,,
4,BFS,35,0.00132,,,,,,,,,,
4,BFS,36,0.00235,,,,,,,,,,
4,BFS,37,0.00231,,,,,,,,,,
4,BFS,38,0.00303,,,,,,,,,,
4,BFS,39,0.00016,,,,,,,,,,
4,BFS,40,0.00049,,,,,,,,,,
4,BFS,41,0.00167,,,,,,,,,,
4,BFS,42,8.00E-05,,,,,,,,,,
4,BFS,43,0.00102,,,,,,,,,,
4,BFS,44,0.0011,,,,,,,,,,
4,BFS,45,4.00E-05,,,,,,,,,,
5,BFS,3,7.00E-05,,,,,,,,,,
5,BFS,4,0.00031,,,,,,,,,,
5,BFS,5,0.00114,,,,,,,,,,
5,BFS,6,0.00209,,,,,,,,,,
5,BFS,7,0.0044,,,,,,,,,,
5,BFS,8,0.00031,,,,,,,,,,
5,BFS,9,8.00E-05,,,,,,,,,,
5,BFS,10,0.00135,,,,,,,,,,
5,BFS,11,0.00261,,,,,,,,,,
5,BFS,12,0.00176,,,,,,,,,,
5,BFS,13,0.00103,,,,,,,,,,
5,BFS,14,0.0003,,,,,,,,,,
5,BFS,15,0.00018,,,,,,,,,,
5,BFS,16,4.00E-05,,,,,,,,,,
5,BFS,17,0.00125,,,,,,,,,,
5,BFS,18,0.0015,,,,,,,,,,
5,BFS,19,0.00118,,,,,,,,,,
5,BFS,20,0.00082,,,,,,,,,,
5,BFS,21,0.00067,,,,,,,,,,
5,BFS,22,0.00017,,,,,,,,,,
5,BFS,23,0.0001,,,,,,,,,,
5,BFS,24,0.00081,,,,,,,,,,
5,BFS,25,0.00036,,,,,,,,,,
5,BFS,26,0.00132,,,,,,,,,,
5,BFS,27,0.00015,,,,,,,,,,
5,BFS,28,0.00021,,,,,,,,,,
5,BFS,29,0.00034,,,,,,,,,,
5,BFS,30,0.0001,,,,,,,,,,
5,BFS,31,0.00265,,,,,,,,,,
5,BFS,32,0.00125,,,,,,,,,,
5,BFS,33,0.00349,,,,,,,,,,
5,BFS,34,0.00307,,,,,,,,,,
5,BFS,35,0.00168,,,,,,,,,,
5,BFS,36,0.00164,,,,,,,,,,
6,BFS,3,0.00011,,,,,,,,,,
6,BFS,4,0.00012,,,,,,,,,,
6,BFS,5,0.00038,,,,,,,,,,
6,BFS,6,0.00469,,,,,,,,,,
6,BFS,7,0.00549,,,,,,,,,,
6,BFS,8,0.00186,,,,,,,,,,
6,BFS,9,0.00043,,,,,,,,,,
6,BFS,10,0.0004,,,,,,,,,,
6,BFS,11,0.00081,,,,,,,,,,
6,BFS,12,0.00355,,,,,,,,,,
6,BFS,13,0.00013,,,,,,,,,,
6,BFS,14,0.00289,,,,,,,,,,
6,BFS,15,0.00144,,,,,,,,,,
6,BFS,16,0.00187,,,,,,,,,,
6,BFS,17,0.0018,,,,,,,,,,
6,BFS,18,4.00E-05,,,,,,,,,,
6,BFS,19,0.00333,,,,,,,,,,
6,BFS,20,0.00012,,,,,,,,,,
6,BFS,21,0.00079,,,,,,,,,,
6,BFS,22,0.00137,,,,,,,,,,
6,BFS,23,4.00E-05,,,,,,,,,,
6,BFS,24,0.00232,,,,,,,,,,
6,BFS,25,0.00084,,,,,,,,,,
6,BFS,26,0.00043,,,,,,,,,,
6,BFS,27,0.00283,,,,,,,,,,
6,BFS,28,5.00E-05,,,,,,,,,,
6,BFS,29,0.00156,,,,,,,,,,
6,BFS,30,2.00E-05,,,,,,,,,,
6,BFS,31,0.00073,,,,,,,,,,
6,BFS,32,0.00838,,,,,,,,,,
6,BFS,33,0.00136,,,,,,,,,,
6,BFS,34,0.00024,,,,,,,,,,
6,BFS,35,0.00038,,,,,,,,,,
6,BFS,36,0.00479,,,,,,,,,,
6,BFS,37,0.00064,,,,,,,,,,
6,BFS,38,0.00025,,,,,,,,,,
6,BFS,39,0.00054,,,,,,,,,,
6,BFS,40,6.00E-05,,,,,,,,,,
6,BFS,41,0.00214,,,,,,,,,,
6,BFS,42,0.00064,,,,,,,,,,
6,BFS,43,0.00249,,,,,,,,,,
6,BFS,44,0.00132,,,,,,,,,,
6,BFS,45,0.00043,,,,,,,,,,
6,BFS,46,0.00155,,,,,,,,,,
6,BFS,47,0.0002,,,,,,,,,,
6,BFS,48,0.00054,,,,,,,,,,
6,BFS,49,0.00013,,,,,,,,,,
6,BFS,50,0.00069,,,,,,,,,,
6,BFS,51,0.00048,,,,,,,,,,
7,BFS,3,0.00021,,,,,,,,,,
7,BFS,4,0.00384,,,,,,,,,,
7,BFS,5,0.00024,,,,,,,,,,
7,BFS,6,0.00064,,,,,,,,,,
7,BFS,7,0.00044,,,,,,,,,,
7,BFS,8,0.00209,,,,,,,,,,
7,BFS,9,0.00183,,,,,,,,,,
7,BFS,10,0.00165,,,,,,,,,,
7,BFS,11,2.00E-05,,,,,,,,,,
7,BFS,12,0.00104,,,,,,,,,,
7,BFS,13,0.00136,,,,,,,,,,
7,BFS,14,0.0031,,,,,,,,,,
7,BFS,15,0.00031,,,,,,,,,,
7,BFS,16,0.00179,,,,,,,,,,
7,BFS,17,0.00187,,,,,,,,,,
7,BFS,18,0.00043,,,,,,,,,,
7,BFS,19,0.00032,,,,,,,,,,
7,BFS,20,0.00558,,,,,,,,,,
7,BFS,21,0.00128,,,,,,,,,,
7,BFS,22,0.00037,,,,,,,,,,
7,BFS,23,0.00327,,,,,,,,,,
7,BFS,24,0.00225,,,,,,,,,,
7,BFS,25,0.00013,,,,,,,,,,
7,BFS,26,0.00027,,,,,,,,,,
7,BFS,27,1.00E-05,,,,,,,,,,
7,BFS,28,0.00231,,,,,,,,,,
7,BFS,29,0.00394,,,,,,,,,,
7,BFS,30,0.00059,,,,,,,,,,
7,BFS,31,0.00017,,,,,,,,,,
7,BFS,32,7.00E-05,,,,,,,,,,
7,BFS,33,0.00214,,,,,,,,,,
7,BFS,34,0.00336,,,,,,,,,,
7,BFS,35,0.00222,,,,,,,,,,
7,BFS,36,0.00304,,,,,,,,,,
7,BFS,37,0.00107,,,,,,,,,,
7,BFS,38,3.00E-05,,,,,,,,,,
7,BFS,39,0.00011,,,,,,,,,,
7,BFS,40,0.00015,,,,,,,,,,
8,BFS,3,0.00018,,,,,,,,,,
8,BFS,4,0.00091,,,,,,,,,,
8,BFS,5,0.00169,,,,,,,,,,
8,BFS,6,0.00072,,,,,,,,,,
8,BFS,7,0.00126,,,,,,,,,,
8,BFS,8,0.00108,,,,,,,,,,
8,BFS,9,0.00187,,,,,,,,,,
8,BFS,10,0.0004,,,,,,,,,,
